symbol,date,close_price
BBDC4,2025-09-25,29.75
ABEV3,2025-09-18,21.88
ITUB4,2025-09-27,71.16
BBDC4,2025-09-13,74.84
ABEV3,2025-09-26,38.83
ABEV3,2025-09-19,78.63
VALE3,2025-09-30,37.61
ABEV3,2025-09-02,25.17
ABEV3,2025-09-12,66.06
ABEV3,2025-10-01,41.25
ITUB4,2025-09-11,33.86
VALE3,2025-09-12,64.51
VALE3,2025-09-28,73.76
PETR4,2025-09-09,62.03
BBDC4,2025-09-05,20.28
ABEV3,2025-09-25,54.63
VALE3,2025-09-17,72.48
ABEV3,2025-09-20,73.08
ITUB4,2025-10-01,33.15
ITUB4,2025-09-27,67.55
ITUB4,2025-09-21,24.71
PETR4,2025-09-10,54.37
ITUB4,2025-10-01,72.52
ABEV3,2025-09-29,39.58
ABEV3,2025-09-09,71.98
ABEV3,2025-09-10,70.56
PETR4,2025-09-29,71.06
PETR4,2025-09-21,28.02
VALE3,2025-09-23,71.79
VALE3,2025-09-08,24.18
BBDC4,2025-09-11,52.12
ITUB4,2025-09-11,69.67
BBDC4,2025-09-22,66.96
ITUB4,2025-09-16,23.41
ITUB4,2025-09-19,53.58
ABEV3,2025-09-13,32.96
PETR4,2025-09-22,68.85
VALE3,2025-09-15,75.78
VALE3,2025-09-20,20.46
VALE3,2025-09-23,34.34
ABEV3,2025-09-03,56.18
BBDC4,2025-09-26,39.44
BBDC4,2025-09-08,71.15
PETR4,2025-09-01,35.63
ABEV3,2025-09-18,79.38
VALE3,2025-09-17,61.81
PETR4,2025-09-23,34.93
VALE3,2025-09-14,37.79
ABEV3,2025-09-03,49.12
BBDC4,2025-09-09,37.7
VALE3,2025-09-10,61.85
BBDC4,2025-09-13,41.55
ABEV3,2025-09-09,40.16
VALE3,2025-09-15,32.05
ITUB4,2025-09-14,69.32
VALE3,2025-09-20,40.44
ITUB4,2025-09-15,78.47
VALE3,2025-09-30,39.83
VALE3,2025-09-26,39.38
PETR4,2025-09-20,26.33
ABEV3,2025-09-01,34.46
VALE3,2025-09-25,78.16
BBDC4,2025-09-15,41.32
ITUB4,2025-09-24,20.01
ITUB4,2025-09-02,70.97
ITUB4,2025-09-05,72.2
ABEV3,2025-09-30,58.67
BBDC4,2025-09-19,27.77
ABEV3,2025-09-30,20.35
ABEV3,2025-09-12,23.57
BBDC4,2025-09-29,48.11
BBDC4,2025-09-15,64.48
VALE3,2025-09-15,47.81
ITUB4,2025-09-22,20.32
VALE3,2025-09-14,60.14
ITUB4,2025-09-19,34.14
BBDC4,2025-09-02,55.77
VALE3,2025-09-17,40.48
PETR4,2025-09-10,41.98
VALE3,2025-09-04,68.57
PETR4,2025-09-23,26.61
ABEV3,2025-09-14,53.95
BBDC4,2025-09-02,57.2
ITUB4,2025-09-25,70.44
ITUB4,2025-09-16,71.19
VALE3,2025-09-01,29.45
PETR4,2025-09-26,25.38
VALE3,2025-09-06,28.31
BBDC4,2025-09-02,75.68
ABEV3,2025-09-28,78.83
ABEV3,2025-09-17,30.94
BBDC4,2025-09-21,79.58
BBDC4,2025-09-22,48.14
BBDC4,2025-09-28,26.59
PETR4,2025-09-20,53.86
PETR4,2025-10-01,52.46
BBDC4,2025-09-02,79.32
VALE3,2025-09-02,36.06
VALE3,2025-09-24,54.97
VALE3,2025-09-05,28.36
ABEV3,2025-09-24,20.88
ABEV3,2025-09-12,65.77
BBDC4,2025-09-17,63.69
VALE3,2025-09-26,36.88
ABEV3,2025-09-05,56.81
ITUB4,2025-09-07,60.71
BBDC4,2025-09-20,37.4
ITUB4,2025-09-29,72.15
ABEV3,2025-09-24,32.84
ABEV3,2025-09-20,71.55
ABEV3,2025-09-25,70.44
VALE3,2025-09-28,34.5
BBDC4,2025-09-13,28.85
BBDC4,2025-09-24,29.21
VALE3,2025-09-29,71.79
VALE3,2025-09-15,68.42
ITUB4,2025-09-03,41.31
VALE3,2025-09-30,35.74
ABEV3,2025-09-22,35.04
ITUB4,2025-09-24,39.71
PETR4,2025-09-04,45.08
BBDC4,2025-09-26,29.43
VALE3,2025-09-06,35.75
VALE3,2025-09-12,69.53
ABEV3,2025-09-16,76.47
VALE3,2025-09-02,74.28
ABEV3,2025-09-23,79.34
VALE3,2025-09-18,27.73
ITUB4,2025-09-23,39.86
ABEV3,2025-09-23,20.76
VALE3,2025-09-14,39.59
PETR4,2025-09-18,66.61
ABEV3,2025-09-29,37.95
ITUB4,2025-09-30,73.12
ABEV3,2025-09-22,34.19
BBDC4,2025-09-07,55.36
VALE3,2025-09-05,29.79
PETR4,2025-09-23,70.9
ITUB4,2025-09-29,63.81
PETR4,2025-09-21,29.27
VALE3,2025-09-29,44.54
ITUB4,2025-09-12,55.71
BBDC4,2025-09-05,26.7
PETR4,2025-09-04,53.35
ITUB4,2025-09-11,55.89
ABEV3,2025-09-10,58.77
VALE3,2025-09-21,73.19
ITUB4,2025-09-12,31.24
BBDC4,2025-09-25,59.68
ABEV3,2025-09-15,38.18
ITUB4,2025-09-09,50.65
ABEV3,2025-09-13,33.73
BBDC4,2025-09-22,54.53
ABEV3,2025-09-23,42.79
ABEV3,2025-09-20,59.72
ITUB4,2025-09-30,73.0
ABEV3,2025-09-24,53.75
ABEV3,2025-09-13,62.92
ITUB4,2025-09-02,60.4
VALE3,2025-09-07,64.6
VALE3,2025-09-19,44.39
ITUB4,2025-09-11,41.22
PETR4,2025-09-24,22.04
BBDC4,2025-09-14,25.5
BBDC4,2025-09-16,45.93
BBDC4,2025-09-25,28.73
ITUB4,2025-09-26,64.87
VALE3,2025-09-22,49.66
ABEV3,2025-09-10,64.48
VALE3,2025-09-21,77.37
ITUB4,2025-09-27,61.4
ITUB4,2025-09-29,59.76
ABEV3,2025-09-05,42.2
BBDC4,2025-09-24,56.41
PETR4,2025-09-05,70.02
PETR4,2025-09-24,38.89
VALE3,2025-10-01,50.74
PETR4,2025-09-09,46.43
VALE3,2025-09-03,39.8
ITUB4,2025-09-25,42.39
PETR4,2025-09-17,69.76
ABEV3,2025-09-10,61.39
ITUB4,2025-09-13,30.45
VALE3,2025-09-15,53.01
BBDC4,2025-09-14,58.38
BBDC4,2025-09-01,23.7
ITUB4,2025-09-04,52.96
ITUB4,2025-09-29,30.5
BBDC4,2025-09-11,56.59
ABEV3,2025-09-03,52.32
ABEV3,2025-10-01,44.33
PETR4,2025-09-29,61.82
ITUB4,2025-09-21,64.85
BBDC4,2025-09-10,29.46
PETR4,2025-09-09,46.98
VALE3,2025-09-09,59.31
BBDC4,2025-09-17,25.05
BBDC4,2025-09-29,25.27
ITUB4,2025-09-15,58.71
PETR4,2025-09-22,68.38
VALE3,2025-09-13,74.65
ABEV3,2025-09-11,68.35
ABEV3,2025-09-02,52.2
ITUB4,2025-09-28,32.16
BBDC4,2025-09-02,56.25
PETR4,2025-09-29,34.87
ITUB4,2025-09-08,45.47
VALE3,2025-09-30,67.71
PETR4,2025-09-17,53.94
ITUB4,2025-09-18,77.49
BBDC4,2025-09-01,65.21
BBDC4,2025-09-04,35.33
ITUB4,2025-09-07,20.38
VALE3,2025-09-25,50.86
PETR4,2025-09-11,27.68
ITUB4,2025-09-28,26.48
VALE3,2025-09-23,59.57
VALE3,2025-09-07,60.86
ABEV3,2025-09-21,41.4
PETR4,2025-09-27,45.67
PETR4,2025-09-22,56.25
VALE3,2025-09-20,68.19
ITUB4,2025-09-27,26.17
BBDC4,2025-10-01,79.85
BBDC4,2025-09-24,36.89
VALE3,2025-09-23,54.75
ITUB4,2025-09-06,53.01
PETR4,2025-09-27,43.44
PETR4,2025-09-20,38.47
BBDC4,2025-09-08,26.89
ABEV3,2025-09-19,78.45
VALE3,2025-09-21,53.41
BBDC4,2025-09-07,27.37
PETR4,2025-09-25,75.2
BBDC4,2025-09-13,56.25
ITUB4,2025-10-01,47.17
ABEV3,2025-09-05,53.39
VALE3,2025-09-25,44.53
PETR4,2025-09-27,50.62
VALE3,2025-09-17,34.03
ABEV3,2025-09-21,46.17
PETR4,2025-09-04,60.33
ABEV3,2025-10-01,73.98
BBDC4,2025-09-01,25.66
PETR4,2025-09-01,49.83
ITUB4,2025-09-12,63.52
BBDC4,2025-09-06,76.83
BBDC4,2025-09-26,43.74
BBDC4,2025-09-29,45.5
ITUB4,2025-09-28,29.83
ABEV3,2025-09-08,60.56
PETR4,2025-09-19,62.62
ABEV3,2025-09-03,56.47
PETR4,2025-09-23,43.21
ABEV3,2025-09-12,21.69
ABEV3,2025-09-21,29.65
PETR4,2025-09-09,63.25
PETR4,2025-09-17,26.03
PETR4,2025-09-03,75.78
BBDC4,2025-09-14,61.89
PETR4,2025-09-17,25.23
BBDC4,2025-09-29,42.87
PETR4,2025-09-28,25.92
ITUB4,2025-09-04,66.76
PETR4,2025-09-05,32.79
PETR4,2025-09-16,38.31
BBDC4,2025-09-28,56.88
VALE3,2025-09-27,41.92
VALE3,2025-09-01,41.74
PETR4,2025-09-04,66.36
BBDC4,2025-09-20,76.91
ABEV3,2025-09-26,49.29
ABEV3,2025-09-18,74.78
PETR4,2025-09-28,52.43
PETR4,2025-09-04,32.39
BBDC4,2025-09-21,44.08
BBDC4,2025-09-12,62.24
ABEV3,2025-09-14,25.49
ABEV3,2025-09-04,38.54
VALE3,2025-09-10,60.46
PETR4,2025-09-02,28.32
BBDC4,2025-09-29,56.95
BBDC4,2025-09-22,62.05
PETR4,2025-09-16,78.99
ABEV3,2025-09-21,43.3
BBDC4,2025-09-06,67.51
PETR4,2025-09-19,69.49
ITUB4,2025-09-01,34.05
PETR4,2025-09-28,62.13
VALE3,2025-09-21,23.53
ABEV3,2025-09-22,24.21
ITUB4,2025-09-04,33.07
BBDC4,2025-09-25,38.51
BBDC4,2025-09-26,48.28
ITUB4,2025-10-01,36.64
ITUB4,2025-09-10,78.84
ITUB4,2025-09-27,65.91
ABEV3,2025-09-13,33.64
BBDC4,2025-09-04,27.59
ITUB4,2025-09-03,23.98
ITUB4,2025-10-01,35.56
VALE3,2025-09-03,78.2
ABEV3,2025-09-07,78.98
BBDC4,2025-09-27,39.59
ABEV3,2025-09-29,40.82
BBDC4,2025-09-30,45.59
ITUB4,2025-09-02,46.59
PETR4,2025-09-14,64.51
BBDC4,2025-09-08,57.74
ITUB4,2025-09-08,59.01
ITUB4,2025-09-22,43.23
PETR4,2025-09-04,73.03
BBDC4,2025-09-19,60.99
PETR4,2025-09-11,49.34
PETR4,2025-09-26,31.5
ITUB4,2025-09-08,69.03
ABEV3,2025-09-29,45.72
ABEV3,2025-09-16,62.92
VALE3,2025-09-04,59.25
BBDC4,2025-09-06,70.53
ABEV3,2025-09-06,54.45
VALE3,2025-09-21,45.16
VALE3,2025-09-26,56.53
PETR4,2025-09-20,24.64
ITUB4,2025-09-18,44.89
VALE3,2025-09-20,41.41
ITUB4,2025-09-17,46.07
PETR4,2025-09-07,70.56
ITUB4,2025-09-13,39.93
BBDC4,2025-09-23,44.13
BBDC4,2025-09-21,66.49
ITUB4,2025-09-17,27.93
PETR4,2025-09-16,71.39
ITUB4,2025-09-24,27.58
ABEV3,2025-09-15,31.79
ABEV3,2025-09-14,62.93
BBDC4,2025-09-20,79.41
ABEV3,2025-09-14,74.64
VALE3,2025-09-01,65.74
BBDC4,2025-09-04,62.57
VALE3,2025-09-12,25.01
VALE3,2025-09-05,34.54
PETR4,2025-09-25,57.39
VALE3,2025-09-26,26.77
BBDC4,2025-09-16,72.28
ABEV3,2025-09-24,79.18
BBDC4,2025-09-03,67.44
BBDC4,2025-09-17,42.0
VALE3,2025-09-24,39.35
BBDC4,2025-09-28,32.36
ABEV3,2025-09-21,76.46
BBDC4,2025-09-23,58.38
ITUB4,2025-09-09,31.63
ABEV3,2025-09-18,38.71
BBDC4,2025-09-16,23.58
ABEV3,2025-09-19,74.68
VALE3,2025-09-27,79.64
ITUB4,2025-09-18,60.64
VALE3,2025-09-28,50.94
ABEV3,2025-09-20,22.58
PETR4,2025-09-07,27.32
PETR4,2025-09-20,55.56
PETR4,2025-09-03,34.37
ITUB4,2025-09-28,43.41
BBDC4,2025-09-29,37.7
ABEV3,2025-09-20,31.61
ABEV3,2025-09-05,55.17
VALE3,2025-09-07,50.51
PETR4,2025-09-14,70.26
BBDC4,2025-09-06,58.97
VALE3,2025-09-23,55.02
ITUB4,2025-09-17,49.56
VALE3,2025-09-02,48.76
PETR4,2025-09-08,62.36
ABEV3,2025-09-24,21.34
BBDC4,2025-09-05,72.06
BBDC4,2025-09-18,49.1
ITUB4,2025-09-14,77.78
BBDC4,2025-10-01,20.03
VALE3,2025-09-10,64.56
BBDC4,2025-09-20,74.78
ITUB4,2025-09-10,64.37
ITUB4,2025-09-10,21.23
BBDC4,2025-09-06,20.25
VALE3,2025-09-10,38.02
PETR4,2025-09-29,73.48
BBDC4,2025-09-05,42.21
PETR4,2025-09-22,60.45
BBDC4,2025-09-30,42.39
BBDC4,2025-09-29,41.55
PETR4,2025-09-16,66.46
PETR4,2025-09-07,30.63
VALE3,2025-09-13,30.81
PETR4,2025-09-26,22.26
BBDC4,2025-09-03,73.38
PETR4,2025-09-28,21.43
ITUB4,2025-09-27,70.23
PETR4,2025-09-03,56.54
ITUB4,2025-09-04,43.65
ABEV3,2025-09-13,76.62
ITUB4,2025-09-21,20.66
BBDC4,2025-09-02,79.28
VALE3,2025-09-26,58.64
ABEV3,2025-09-11,32.35
PETR4,2025-09-28,36.74
PETR4,2025-09-02,36.8
BBDC4,2025-09-19,43.49
PETR4,2025-09-15,49.76
ITUB4,2025-09-12,21.61
BBDC4,2025-09-09,53.68
BBDC4,2025-09-25,59.71
PETR4,2025-09-20,30.22
ABEV3,2025-09-26,79.08
BBDC4,2025-09-20,58.71
BBDC4,2025-09-15,38.44
ITUB4,2025-09-01,39.17
ITUB4,2025-09-09,27.85
PETR4,2025-09-29,38.55
ITUB4,2025-09-08,58.08
PETR4,2025-09-11,36.98
ITUB4,2025-09-03,38.98
ITUB4,2025-09-27,53.55
ITUB4,2025-09-29,42.32
ABEV3,2025-09-09,32.67
ABEV3,2025-09-01,48.46
ABEV3,2025-09-18,78.93
ITUB4,2025-09-04,73.97
ABEV3,2025-09-20,61.91
BBDC4,2025-09-30,23.72
ABEV3,2025-09-30,34.31
BBDC4,2025-09-30,33.21
VALE3,2025-09-11,78.14
ITUB4,2025-09-24,50.83
ABEV3,2025-09-14,42.31
ABEV3,2025-09-05,52.12
PETR4,2025-09-21,35.31
BBDC4,2025-09-04,66.37
ABEV3,2025-09-17,79.29
ABEV3,2025-10-01,63.79
PETR4,2025-09-27,64.97
ITUB4,2025-10-01,51.34
BBDC4,2025-09-07,41.4
ABEV3,2025-09-03,78.04
ITUB4,2025-09-04,37.37
ITUB4,2025-09-01,72.12
ITUB4,2025-09-06,65.43
ABEV3,2025-09-14,61.14
ABEV3,2025-09-29,60.35
PETR4,2025-09-09,48.99
ABEV3,2025-09-13,78.61
VALE3,2025-09-25,62.01
ITUB4,2025-09-27,39.88
ABEV3,2025-09-28,73.76
PETR4,2025-09-03,75.08
ITUB4,2025-09-13,21.69
PETR4,2025-09-01,40.41
BBDC4,2025-09-21,38.93
ITUB4,2025-09-28,62.89
ABEV3,2025-09-07,20.34
ABEV3,2025-09-14,70.4
ITUB4,2025-09-16,58.02
ABEV3,2025-09-16,33.43
PETR4,2025-10-01,67.22
PETR4,2025-09-30,50.49
ABEV3,2025-09-12,78.94
BBDC4,2025-09-12,56.5
ABEV3,2025-09-06,59.18
BBDC4,2025-09-23,46.16
VALE3,2025-09-21,32.41
VALE3,2025-09-02,72.43
ABEV3,2025-09-03,69.75
VALE3,2025-09-27,23.89
BBDC4,2025-09-22,45.24
PETR4,2025-09-08,29.01
PETR4,2025-09-26,34.23
BBDC4,2025-09-15,62.11
BBDC4,2025-09-09,45.64
ABEV3,2025-09-05,68.33
BBDC4,2025-10-01,50.68
VALE3,2025-09-23,25.26
ITUB4,2025-09-18,30.41
VALE3,2025-09-11,56.81
VALE3,2025-09-14,50.82
ITUB4,2025-09-19,32.27
BBDC4,2025-09-25,25.99
PETR4,2025-09-19,60.37
BBDC4,2025-09-04,69.09
PETR4,2025-09-06,35.01
PETR4,2025-09-08,64.84
VALE3,2025-09-23,57.62
BBDC4,2025-09-12,28.22
VALE3,2025-09-04,57.29
ITUB4,2025-09-16,79.6
PETR4,2025-09-29,75.84
ABEV3,2025-09-04,66.79
PETR4,2025-09-27,44.69
BBDC4,2025-09-21,49.49
VALE3,2025-09-17,45.87
PETR4,2025-09-05,72.16
VALE3,2025-09-22,74.15
PETR4,2025-09-01,47.03
VALE3,2025-09-07,68.04
BBDC4,2025-10-01,44.4
ITUB4,2025-09-06,48.98
ABEV3,2025-09-22,38.32
VALE3,2025-09-28,46.13
ITUB4,2025-09-07,20.77
VALE3,2025-09-07,72.63
VALE3,2025-09-24,31.27
VALE3,2025-09-19,76.85
ITUB4,2025-09-26,32.35
VALE3,2025-09-17,27.12
PETR4,2025-09-28,24.79
ABEV3,2025-09-30,53.76
ABEV3,2025-09-05,73.52
ABEV3,2025-09-27,65.84
BBDC4,2025-09-14,55.53
ABEV3,2025-09-08,51.37
BBDC4,2025-09-23,70.6
ITUB4,2025-09-14,70.06
PETR4,2025-09-08,38.71
VALE3,2025-09-12,25.91
PETR4,2025-09-14,31.97
ABEV3,2025-09-13,65.88
VALE3,2025-09-05,66.27
ITUB4,2025-09-23,41.32
PETR4,2025-09-14,34.18
VALE3,2025-09-16,71.24
ABEV3,2025-09-27,26.82
ITUB4,2025-10-01,31.25
PETR4,2025-09-17,27.5
PETR4,2025-09-04,22.81
BBDC4,2025-09-09,49.27
BBDC4,2025-09-16,20.59
PETR4,2025-09-23,40.15
VALE3,2025-09-08,43.0
PETR4,2025-09-30,29.94
BBDC4,2025-09-10,74.48
ITUB4,2025-09-22,73.72
PETR4,2025-09-23,47.92
BBDC4,2025-09-18,43.33
VALE3,2025-09-28,36.76
VALE3,2025-09-04,38.89
BBDC4,2025-09-05,28.17
VALE3,2025-09-01,57.99
VALE3,2025-09-03,69.09
ABEV3,2025-09-21,67.75
VALE3,2025-09-05,37.23
PETR4,2025-09-22,30.84
ABEV3,2025-09-19,46.2
ABEV3,2025-09-13,51.62
VALE3,2025-09-24,21.72
BBDC4,2025-09-25,38.95
ABEV3,2025-09-13,74.97
ABEV3,2025-09-16,70.17
PETR4,2025-09-28,67.7
ABEV3,2025-09-02,32.15
ITUB4,2025-10-01,25.08
BBDC4,2025-09-20,34.24
ITUB4,2025-09-25,73.76
VALE3,2025-09-19,48.74
BBDC4,2025-09-28,55.03
PETR4,2025-09-12,28.22
PETR4,2025-09-02,52.51
BBDC4,2025-09-19,51.25
ABEV3,2025-09-02,60.03
ITUB4,2025-09-30,59.22
VALE3,2025-09-21,75.78
ABEV3,2025-09-09,61.92
ABEV3,2025-09-29,73.14
BBDC4,2025-09-07,42.08
VALE3,2025-09-28,21.58
PETR4,2025-09-23,54.24
BBDC4,2025-09-10,64.35
BBDC4,2025-09-01,32.12
VALE3,2025-09-21,42.63
BBDC4,2025-09-02,48.49
ABEV3,2025-10-01,38.26
BBDC4,2025-09-09,47.26
VALE3,2025-09-09,73.74
PETR4,2025-09-23,23.42
BBDC4,2025-09-28,55.74
ABEV3,2025-09-28,21.38
ITUB4,2025-10-01,48.12
VALE3,2025-09-13,27.75
VALE3,2025-09-09,61.26
ABEV3,2025-09-13,47.52
ABEV3,2025-09-07,23.6
VALE3,2025-09-06,58.01
ITUB4,2025-09-10,44.28
BBDC4,2025-09-01,24.86
ITUB4,2025-09-28,51.48
ITUB4,2025-09-05,67.1
VALE3,2025-09-17,42.09
VALE3,2025-09-13,42.09
ITUB4,2025-09-29,45.08
VALE3,2025-09-13,54.79
ITUB4,2025-09-25,48.35
BBDC4,2025-09-18,64.46
ITUB4,2025-09-25,73.15
VALE3,2025-09-11,62.47
ITUB4,2025-09-27,26.37
PETR4,2025-09-20,42.25
ITUB4,2025-09-17,56.05
PETR4,2025-09-14,41.66
ITUB4,2025-09-18,57.13
VALE3,2025-09-28,24.73
PETR4,2025-09-23,77.72
ITUB4,2025-09-25,67.76
BBDC4,2025-09-29,25.97
VALE3,2025-09-29,46.85
PETR4,2025-09-14,21.61
BBDC4,2025-09-22,54.56
BBDC4,2025-09-26,24.66
ITUB4,2025-09-22,76.26
PETR4,2025-09-20,36.7
ITUB4,2025-09-11,21.98
PETR4,2025-09-27,39.63
ITUB4,2025-09-26,55.6
VALE3,2025-09-28,30.66
ABEV3,2025-09-13,33.61
PETR4,2025-09-20,55.91
VALE3,2025-09-26,61.95
VALE3,2025-09-27,73.06
ITUB4,2025-09-25,59.48
PETR4,2025-09-01,25.89
BBDC4,2025-09-22,38.71
VALE3,2025-09-12,28.44
BBDC4,2025-09-14,68.1
ITUB4,2025-09-26,50.88
ITUB4,2025-09-10,49.18
PETR4,2025-09-22,77.97
PETR4,2025-09-09,24.44
ITUB4,2025-09-08,72.04
PETR4,2025-09-26,50.99
ABEV3,2025-09-26,25.73
ITUB4,2025-09-24,42.64
PETR4,2025-09-02,56.56
ABEV3,2025-09-29,71.59
PETR4,2025-09-25,36.95
ITUB4,2025-09-16,21.47
PETR4,2025-09-15,66.21
ABEV3,2025-09-02,36.92
VALE3,2025-09-13,53.17
ITUB4,2025-09-27,35.54
VALE3,2025-09-21,69.24
BBDC4,2025-09-03,62.12
BBDC4,2025-09-01,78.83
BBDC4,2025-09-20,61.71
ABEV3,2025-09-09,63.82
PETR4,2025-09-23,44.9
PETR4,2025-09-28,35.56
ABEV3,2025-09-18,26.07
PETR4,2025-09-18,40.04
BBDC4,2025-10-01,20.02
PETR4,2025-09-02,72.8
ABEV3,2025-09-10,49.45
ITUB4,2025-09-18,31.05
VALE3,2025-09-13,44.2
BBDC4,2025-09-01,65.88
ABEV3,2025-09-20,27.29
PETR4,2025-09-23,34.48
ABEV3,2025-09-30,31.81
VALE3,2025-09-07,42.48
BBDC4,2025-09-21,38.17
BBDC4,2025-09-10,74.82
BBDC4,2025-09-05,32.63
BBDC4,2025-09-13,70.89
ITUB4,2025-09-05,77.93
VALE3,2025-09-28,21.25
ITUB4,2025-09-29,79.49
VALE3,2025-09-07,45.24
BBDC4,2025-09-06,71.68
ITUB4,2025-09-05,45.33
ITUB4,2025-09-13,63.37
VALE3,2025-09-09,47.24
BBDC4,2025-09-27,72.38
BBDC4,2025-09-19,27.89
ABEV3,2025-09-19,72.42
VALE3,2025-09-13,65.58
BBDC4,2025-09-02,33.23
PETR4,2025-09-16,51.84
ITUB4,2025-09-13,27.39
VALE3,2025-09-16,53.65
PETR4,2025-09-23,68.99
ITUB4,2025-09-23,53.24
ITUB4,2025-09-01,26.32
ITUB4,2025-09-24,29.67
BBDC4,2025-09-10,65.12
PETR4,2025-09-20,66.78
BBDC4,2025-09-24,38.49
BBDC4,2025-09-02,46.62
ITUB4,2025-09-22,44.5
ITUB4,2025-10-01,77.32
ABEV3,2025-09-13,44.46
BBDC4,2025-09-05,42.84
PETR4,2025-09-14,20.57
BBDC4,2025-09-24,37.92
PETR4,2025-09-19,78.84
ITUB4,2025-10-01,40.5
VALE3,2025-10-01,27.95
ABEV3,2025-09-26,36.28
VALE3,2025-10-01,70.77
ABEV3,2025-09-29,21.18
ITUB4,2025-09-18,54.25
PETR4,2025-09-28,67.31
BBDC4,2025-09-08,57.25
PETR4,2025-09-02,56.92
PETR4,2025-09-21,31.91
BBDC4,2025-09-12,49.44
ABEV3,2025-09-06,46.78
ABEV3,2025-09-01,40.43
VALE3,2025-09-28,75.84
ITUB4,2025-09-22,26.44
VALE3,2025-09-07,35.79
VALE3,2025-09-11,49.5
ITUB4,2025-09-30,37.77
ABEV3,2025-09-09,55.99
PETR4,2025-09-29,31.53
PETR4,2025-09-14,49.35
VALE3,2025-09-07,30.07
PETR4,2025-09-07,37.64
BBDC4,2025-09-10,76.39
PETR4,2025-09-30,41.55
ABEV3,2025-09-24,46.95
PETR4,2025-09-06,55.82
ABEV3,2025-09-21,59.66
PETR4,2025-09-20,43.85
PETR4,2025-09-04,28.49
PETR4,2025-09-14,53.9
ITUB4,2025-09-03,43.71
ITUB4,2025-09-18,62.9
BBDC4,2025-09-21,49.51
VALE3,2025-09-04,66.03
PETR4,2025-09-08,33.67
PETR4,2025-09-12,47.62
VALE3,2025-09-22,51.11
VALE3,2025-09-23,32.9
BBDC4,2025-09-03,74.33
ABEV3,2025-09-23,52.73
ITUB4,2025-09-02,70.36
BBDC4,2025-09-24,39.58
ABEV3,2025-09-13,54.8
BBDC4,2025-09-06,27.45
PETR4,2025-09-10,74.27
ABEV3,2025-09-17,64.08
PETR4,2025-09-30,69.15
ITUB4,2025-09-25,25.29
PETR4,2025-09-05,53.08
ITUB4,2025-09-28,64.88
ITUB4,2025-09-03,49.96
ITUB4,2025-09-10,65.29
BBDC4,2025-09-11,66.45
PETR4,2025-09-22,68.49
BBDC4,2025-09-30,61.94
BBDC4,2025-09-03,74.77
ABEV3,2025-09-08,59.52
ABEV3,2025-09-26,46.53
ITUB4,2025-09-28,39.96
BBDC4,2025-09-24,27.16
ITUB4,2025-09-02,45.52
PETR4,2025-09-30,29.93
ABEV3,2025-09-18,47.09
ITUB4,2025-09-22,56.09
ITUB4,2025-09-04,52.09
VALE3,2025-09-13,64.45
VALE3,2025-09-05,53.08
BBDC4,2025-09-10,54.44
VALE3,2025-09-09,64.13
VALE3,2025-09-27,56.76
PETR4,2025-09-18,29.63
VALE3,2025-09-30,66.99
PETR4,2025-09-11,60.86
VALE3,2025-09-17,26.3
PETR4,2025-09-12,21.54
PETR4,2025-09-18,54.85
BBDC4,2025-09-26,59.66
ABEV3,2025-09-06,55.36
ITUB4,2025-09-23,32.59
VALE3,2025-09-03,25.05
BBDC4,2025-09-27,40.61
ABEV3,2025-10-01,26.9
ITUB4,2025-09-12,53.07
PETR4,2025-09-23,23.61
PETR4,2025-10-01,71.42
BBDC4,2025-09-29,30.76
ITUB4,2025-10-01,39.72
PETR4,2025-09-15,60.92
BBDC4,2025-09-18,23.91
ABEV3,2025-09-24,77.35
VALE3,2025-09-24,52.25
ABEV3,2025-09-18,70.68
PETR4,2025-09-09,66.49
VALE3,2025-09-17,46.51
ITUB4,2025-09-02,26.27
BBDC4,2025-09-23,20.71
ITUB4,2025-09-05,47.15
PETR4,2025-09-27,50.35
PETR4,2025-09-16,27.64
ABEV3,2025-09-21,70.98
BBDC4,2025-09-03,26.63
ITUB4,2025-09-12,78.63
VALE3,2025-09-03,58.04
ITUB4,2025-09-26,27.93
VALE3,2025-10-01,72.2
PETR4,2025-09-24,32.65
ABEV3,2025-09-26,59.17
ITUB4,2025-09-19,60.6
VALE3,2025-09-24,38.55
BBDC4,2025-09-24,32.63
ABEV3,2025-09-21,36.18
ITUB4,2025-09-01,40.83
ITUB4,2025-09-03,77.77
ITUB4,2025-09-13,26.05
VALE3,2025-09-11,59.59
VALE3,2025-09-15,70.97
BBDC4,2025-09-19,51.52
ABEV3,2025-09-23,31.73
BBDC4,2025-09-20,68.02
ABEV3,2025-09-17,29.72
VALE3,2025-09-24,45.52
BBDC4,2025-09-13,74.49
ITUB4,2025-09-18,39.76
ITUB4,2025-09-08,46.75
BBDC4,2025-09-22,70.41
PETR4,2025-09-10,37.29
BBDC4,2025-10-01,22.01
VALE3,2025-09-20,22.21
VALE3,2025-09-08,40.39
BBDC4,2025-09-19,20.11
ITUB4,2025-09-15,75.26
VALE3,2025-09-04,46.87
PETR4,2025-09-05,66.73
VALE3,2025-09-05,24.26
PETR4,2025-09-30,71.17
ABEV3,2025-09-02,23.38
ITUB4,2025-09-08,33.0
VALE3,2025-09-04,27.07
PETR4,2025-09-12,63.44
BBDC4,2025-09-18,54.36
PETR4,2025-10-01,30.51
VALE3,2025-09-05,20.86
